"Block"	"Row"	"Column"	"ID"	"Name"	"CDI9059098R_HMN1098196-00001_Young_09222023_0001_A1"	"CDI9059099R_HMN688802-00011_Young_09222023_0002_A1"	"CDI9059100R_HMN742453-00002_Young_09222023_0003_A1"	"CDI9059101R_HMN742467-00002_Young_09222023_0004_A1"	"CDI9059102R_HMN742479-00002_Young_09222023_0005_A1"	"CDI9059103R_HMN763660-00002_Young_09222023_0006_A1"	"CDI9059104R_HMN775050-00002_Young_09222023_0007_A1"	"CDI9059105R_HMN775067-00001_Young_09222023_0008_A1"	"CDI9059106R_HMN791983-00002_Young_09222023_0009_A1"	"CDI9059107R_HMN820800-00002_Young_09222023_0010_A1"	"CDI9059108R_HMN833599-00003_Young_09222023_0011_A1"	"CDI9059109R_HMN870353-00004_Young_09222023_0012_A1"	"CDI9059110R_HMN1096847-00001_Old_09222023_0013_A1"	"CDI9059111R_HMN1096848-00001_Old_09222023_0014_A1"	"CDI9059112R_HMN1096849-00001_Old_09222023_0015_A1"	"CDI9059114R_HMN1096851-00001_Old_09222023_0017_A1"	"CDI9059115R_HMN1096852-00001_Old_09222023_0018_A1"	"CDI9059116R_HMN1096853-00001_Old_09222023_0019_A1"	"CDI9059117R_HMN636469-00027_Old_09222023_0020_A1"	"CDI9059118R_HMN676715-00005_Old_09222023_0021_A1"	"CDI9059119R_HMN774785-00002_Old_09222023_0022_A1"	"CDI9059120R_HMN804630-00001_Old_09222023_0023_A1"	"CDI9059121R_HMN846402-00016_Old_09222023_0024_A1"
2	91	9	"Control"	"GST 100ng/ul"	6.81365294025742	6.52014486051286	6.80053716947083	6.55279059063872	7.16489816911035	6.61531046656493	7.13368596563264	7.02704776027537	7.10052590715164	6.82619843073884	7.3816061834072	7.08355224118997	7.41664271779224	7.30331827178976	7.2965788290515	7.11298026361808	6.91287691644156	6.63441718467188	6.84783164839401	7.17977184080738	7.09228272622308	7.00535146251868	6.76116816045665
2	91	10	"Control"	"hMDM2"	6.95989721441958	7.01498867329479	6.70456285523266	6.75389732009935	7.46914657207584	6.4428481866697	7.05524165490811	7.24253728184931	7.21757466918347	6.89231742277876	7.35731058529433	7.22302470335828	7.61045364975494	7.29435731779113	6.90954068132464	7.09614640723538	7.03715437072013	6.65814076587311	6.96896274243152	7.16489816911035	6.91866613432359	7.16867157363702	7.24297753057853
2	91	11	"Control"	"GST200n"	6.72108298611466	6.99300988653204	6.62158699173647	6.55385374119291	6.93310820386873	6.40849181162769	7.04959170503964	6.90904140976509	7.33850192077821	7.06044292139389	7.35486501827181	7.31910481331679	7.57234903466583	7.27420024953372	7.43460412527541	7.14745394047683	7.02781068739085	6.87015390712616	6.97709815519344	7.17297979820206	7.00687941801573	7.09664716915792	6.86608371283169
2	91	12	"Control"	"RanBP2deltaFG"	6.48881884520294	7.23131503739452	6.894613978429	7.11879171767966	7.31222639325837	6.82012246811117	7.09876193912889	7.18968918353563	10.3123156351447	6.95414939500066	8.28272213061473	7.33338938941518	7.40736632768944	7.35731058529433	7.90669019346236	7.2334206041608	7.32955198173683	7.15987133677839	8.3916781909339	8.22616888864331	7.16447768089067	7.30746992365537	6.75895769645794
2	91	13	"Control"	"Mouse-anti-biotin"	6.42401802081591	6.70535816680214	6.71424551766612	6.57725084693238	6.86830666534729	6.71319790376436	7.08182483800791	7.01438471026171	7.11710933911924	6.87493471369842	7.31185502846923	7.13434409611409	7.13940620475095	7.29168831865521	7.43308405066451	7.26629971933649	6.91866613432359	7.06608919045777	6.9188139665857	6.95382090183276	6.81308265995225	7.00966505119504	6.69333542981881
2	91	14	"Control"	"human IgG 1.5625ng/ul"	6.40899146359783	6.79024706438865	6.84199074587019	6.61350709682457	7.0283188575566	6.73233668581945	7.21809549774071	7.18343429308355	7.14974711950468	6.83200138144325	7.34821212028944	7.31262611087344	7.13441718467188	7.285283644436	7.44536963481548	7.16419721917623	7.07677601585406	6.9036774610288	6.97564235748349	7.10282027142828	7.08730682361797	6.9589657221408	6.9594316186373
2	91	15	"Control"	"Rabbit-anti-biotin"	6.62203323209741	6.86608371283169	6.76520316854953	6.7642881011676	7.02129994085646	6.71247678563052	7.03865822294051	7.22360620078634	6.98622068328177	6.97144049857952	7.32544172833435	7.1724253419715	6.89837471095117	7.27564384730472	7.22676393384089	7.10818347472481	7.01438471026171	6.7961117106797	6.82541368706938	6.74630215219334	6.99995597109771	6.90085417945823	6.86385388873634
2	91	16	"Control"	"human IgG 6.25ng/ul"	6.72069401467334	6.8224914276145	6.74045819676666	6.73393012035394	6.94251450533924	6.7174444032652	7.13178131991031	7.30833185173073	6.69870362218769	7.13434409611409	7.27109274375109	6.94208525955422	7.23297448207713	7.35227606073114	7.0882034645295	6.97061552515152	7.14464923595174	6.99982386826419	6.70456285523266	6.61531046656493	6.93773069895819	7.11328135827776	6.58472764884852
2	91	17	"Control"	"Biotin-BSA"	6.59228272622308	6.84499898570972	6.61403354554137	6.6364606634335	6.73431202145901	6.6724253419715	7.11759576275806	7.17491704572862	6.75895769645794	6.98707283638789	7.39106399497347	6.73989013201455	7.26080021986186	7.26873054731651	7.35731058529433	6.9331565078511	6.95905892551589	7.0276412177506	6.57740905452605	6.87545814998904	6.99185309632967	7.08648717696812	6.57859450675743
2	91	18	"Control"	"human IgG 25ng/ul"	6.72560555591616	7.03232928570327	6.8137669422364	6.78130009556352	6.98325272595287	6.91391943394378	7.0659284803044	7.1724253419715	7.09799364901425	7.13441718467188	7.40332515454051	6.77042726605682	7.30626149148497	7.13897058648773	7.47139469146597	6.94093935380022	7.17987478016116	7.22334781535492	6.91866613432359	6.97891378041687	7.09228272622308	7.08048718746397	6.89720793317505
2	91	19	"Control"	"BSA"	6.89984318066563	7.10213272806842	6.73201757609496	6.81967035432612	7.09768610370137	6.777054576287	7.26202595935891	7.32167445156135	7.21293576238946	6.88811369425363	7.3816061834072	7.19913803805173	6.83753746019272	6.97404670739593	7.39591212177914	7.11759576275806	6.9188139665857	7.16293379028771	6.99960364309977	6.7667865406949	6.75895769645794	6.98850577004267	6.74140397836333
2	91	20	"Control"	"human IgG 100ng/ul"	7.21293576238946	7.3037807481771	6.96896274243152	7.03840779852542	7.35308610856522	7.04339984281173	7.42538643115666	7.56125224215695	7.30383853688296	7.20998008892394	7.5195880503575	7.40816685215704	7.26080021986186	7.05057748930026	7.66615816509961	7.38370429247405	7.2894221957791	7.44208525955422	7.22881869049588	7.1018269427648	6.97473098968008	7.05621975339078	6.9530225093656
2	91	21	"Control"	"Anti-human IgA"	6.93652977383073	7.14443303708291	6.92450703684741	6.86417285735549	7.11162378020873	6.77986778430525	7.48738653394467	7.41332389416139	7.20942043264926	7.50289998175498	7.49905278585998	7.37068082279637	7.26812360784406	7.02590185452138	7.24184491909602	7.13722547798168	7.25265767806812	7.21916852046216	7.11260371847175	7.28031568715754	6.94132152468092	7.07495292901252	7.11350709682457
2	91	22	"Control"	"Human IgM"	10.3520366693949	10.5551154753468	10.3767993564658	10.2278652808596	10.8445323345665	10.7442348862605	11.0140542039634	10.7677478081375	9.91884399131229	10.5379771783338	10.6524162837906	10.6762733705385	10.9298955309146	10.9427599399918	10.3862901881017	10.7139183017293	10.6785773140129	10.4262403712613	10.3891151826912	10.9399740683874	10.4848197327444	10.6903341038213	10.5240218932222
2	91	23	"Control"	"Mouse IgM"	6.72069401467334	6.95999029752448	6.7062849234026	6.57693432761162	6.90085417945823	6.49876617376318	6.84549005094437	7.16657767515531	7.01628117950055	7.04402142623704	7.49340988208673	7.22263677782032	7.09491227944001	7.02781068739085	7.3631090796661	7.02390277700379	6.77465168425679	6.72714964680995	6.95999029752448	7.16989021339666	6.92038896179753	7.05511929929414	6.49105115347838
2	91	24	"Control"	"Buffer"	6.63660640492717	6.76116816045665	6.78130009556352	6.48108651555485	6.96351858436015	6.85534941505808	7.04835757724427	7.2476464628682	7.15761016818795	6.75433069200811	7.45036266168269	7.05328147022244	7.18982455888002	7.06080722810931	7.38693018698167	6.8631090796661	6.73887913322194	6.71640142817593	6.80088539420385	6.94835540786306	6.76794142637563	7.09556817271909	6.3388598208205
2	91	25	"Control"	"H1"	7.22166605028795	7.56472201151597	6.85534941505808	6.91570310891922	7.54186430972569	6.9696059413332	7.26080021986186	7.54580033594364	7.75122945111592	7.34739657749997	7.78098702040325	7.39221518374231	7.64024040515919	8.31391654249695	7.60852445677817	7.32122330976003	7.18438963002067	7.22881869049588	7.53707073137625	7.57709260463265	7.46370380647452	7.26666486615292	6.97591554344412
